9038640,HW184795,03/09/2013 12:20:00 AM,016XX S HARDING AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,1014,010,24,29,04B,1150285,1891542,2013,03/17/2013 12:41:01 AM,41.85829479191762,-87.7238416643344,"(41.85829479191762, -87.7238416643344)"
9020604,HW168146,02/24/2013 01:20:00 AM,055XX W GRAND AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,POLICE FACILITY/VEH PARKING LOT,true,false,2515,025,29,19,10,1138771,1913442,2013,02/28/2013 12:42:38 AM,41.91860768320431,-87.76557401522774,"(41.91860768320431, -87.76557401522774)"
9004479,HW151987,02/10/2013 11:30:00 PM,030XX N AVONDALE AVE,1525,PROSTITUTION,PATRONIZING A PROSTITUTE,VEHICLE NON-COMMERCIAL,true,false,1411,014,35,21,16,1155412,1920155,2013,02/13/2013 12:42:26 AM,41.93671008178667,-87.70425211667394,"(41.93671008178667, -87.70425211667394)"
8988562,HW135779,01/29/2013 07:30:00 AM,049XX S KILPATRICK AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0815,008,23,56,06,,,2013,01/31/2013 12:43:31 AM,,,
8975264,HW122324,01/16/2013 04:00:00 PM,004XX W 80TH ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0621,006,21,44,08B,1174841,1851841,2013,01/22/2013 12:41:38 AM,41.748837650768664,-87.6348901993285,"(41.748837650768664, -87.6348901993285)"
8955146,HW104060,01/03/2013 03:30:00 PM,018XX N CLEVELAND AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,1813,018,43,7,07,1172680,1912538,2013,01/09/2013 12:41:54 AM,41.915443459552456,-87.64101636482636,"(41.915443459552456, -87.64101636482636)"
8938112,HV609767,12/19/2012 09:00:00 PM,009XX N HONORE ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1212,012,32,24,05,1163852,1906448,2012,01/31/2013 12:43:31 AM,41.89892303952492,-87.67362156509286,"(41.89892303952492, -87.67362156509286)"
8921740,HV593561,12/07/2012 10:00:00 PM,032XX N SEMINARY AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1924,019,44,6,05,1168412,1921824,2012,01/04/2013 12:41:06 AM,41.941018186198946,-87.65642716664317,"(41.941018186198946, -87.65642716664317)"
8903546,HV577852,11/26/2012 06:40:00 PM,069XX W SCHOOL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,1632,,36,17,14,,,2012,11/29/2012 12:40:37 AM,,,
8888177,HV562511,11/14/2012 10:00:00 PM,032XX W FULLERTON AVE,0460,BATTERY,SIMPLE,OTHER,false,false,1413,014,35,22,08B,1154495,1915815,2012,11/17/2012 12:41:02 AM,41.92481920038505,-87.7077386034405,"(41.92481920038505, -87.7077386034405)"
8872651,HV546178,11/03/2012 03:50:00 AM,027XX S HARDING AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1031,010,22,30,03,1150535,1885158,2012,12/21/2012 12:42:45 AM,41.840771427687926,-87.72309052205132,"(41.840771427687926, -87.72309052205132)"
8856763,HV530572,10/23/2012 06:30:00 AM,072XX S HERMITAGE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0735,007,17,67,14,1165971,1856793,2012,11/04/2012 12:39:53 AM,41.76261961421321,-87.66725269771413,"(41.76261961421321, -87.66725269771413)"
8841940,HV514598,10/12/2012 05:45:00 AM,025XX W 110TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2212,022,19,75,08B,1161619,1831314,2012,10/22/2012 12:39:00 AM,41.69279247745111,-87.68390807704823,"(41.69279247745111, -87.68390807704823)"
8825617,HV499034,09/30/2012 09:00:00 PM,097XX S OGLESBY AVE,0460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,0431,004,7,51,08B,1193761,1840593,2012,10/07/2012 12:41:29 AM,41.717529770979525,-87.56592885020294,"(41.717529770979525, -87.56592885020294)"
8811729,HV483289,09/19/2012 08:41:00 PM,046XX W NORTH AVE,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,false,false,2533,025,37,25,06,1144852,1910260,2012,10/23/2012 12:45:45 AM,41.909763298422995,-87.74331203591734,"(41.909763298422995, -87.74331203591734)"
8795343,HV469433,09/08/2012 09:30:00 PM,061XX S SPAULDING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0823,008,15,66,14,1155495,1863380,2012,09/12/2012 12:41:17 AM,41.780911534599056,-87.70547291823614,"(41.780911534599056, -87.70547291823614)"
